Company ID,Industry ID,Industry Name,Company Name,Address 1,City,State,Zip,Listing Type,Country,Phone,Parent_ID,Parent Name,Parent City,Parent State,Parent Zip,Headquarters ID,HQ Name,HQ City,HQ State,HQ Zip,Store No,Store Weekly Volume,FIPS,FIPS_DESC,CBSA,CBSA_DESC,MSA,MSA_DESC,PMSA,PMSA_DESC,Lat,Lon,GeoLevel,MatchStatus,Score,Drive-Thru Window,Wi-Fi
1000944502,51,Locations: Chain Restaurants,McDonald's,2496 Lincoln Way E,MASSILLON,OH,44646-5085,Location,United States of America,3308331162.0,1000017996,McDonald's Corporation,CHICAGO,IL,60607,,,,,,,50480.0,39151.0,STARK,15940.0,"Canton-Massillon, OH",1320.0,"CANTON-MASSILLON, OH",,,40.7981925,-81.4886413,Approximate,,,Drive-Thru Window,Wi-Fi
1000944504,51,Locations: Chain Restaurants,McDonald's,2497 Pio Nono Ave,MACON,GA,31206-2829,Location,United States of America,4787881150.0,1000017996,McDonald's Corporation,CHICAGO,IL,60607,,,,,,,50040.0,13021.0,BIBB,31420.0,"Macon, GA",4680.0,"MACON, GA",,,32.814901,-83.663278,Approximate,,,Drive-Thru Window,Wi-Fi
1000944510,51,Locations: Chain Restaurants,McDonald's,24th & Oregon St,PHILADELPHIA,PA,19145,Location,United States of America,2153365875.0,1000017996,McDonald's Corporation,CHICAGO,IL,60607,,,,,,,56110.0,42101.0,PHILADELPHIA,37980.0,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",6162.0,"PHILADELPHIA-WILMINGTON-ATLANTIC CITY, PA-NJ-DE-MD",6160.0,"PHILADELPHIA, PA-NJ",39.9193833,-75.1873142,Approximate,,,Drive-Thru Window,Wi-Fi
1000944516,51,Locations: Chain Restaurants,McDonald's,25 Commerce Blvd,BENTON,KY,42025-1125,Location,United States of America,2705272924.0,1000017996,McDonald's Corporation,CHICAGO,IL,60607,,,,,,,48220.0,21157.0,MARSHALL,,,,,,,36.8649461,-88.35583050000002,Approximate,,,Drive-Thru Window,Wi-Fi
1000944550,51,Locations: Chain Restaurants,McDonald's,250 Blythewood Rd,BLYTHEWOOD,SC,29016,Location,United States of America,8037351112.0,1000017996,McDonald's Corporation,CHICAGO,IL,60607,,,,,,,48910.0,45079.0,RICHLAND,17900.0,"Columbia, SC",1760.0,"COLUMBIA, SC",,,34.2145257,-80.9810921,Approximate,,,Drive-Thru Window,Wi-Fi
1000944552,51,Locations: Chain Restaurants,McDonald's,250 Columbia Ave,LEXINGTON,SC,29072-2612,Location,United States of America,8033595700.0,1000017996,McDonald's Corporation,CHICAGO,IL,60607,,,,,,,50490.0,45063.0,LEXINGTON,17900.0,"Columbia, SC",1760.0,"COLUMBIA, SC",,,33.9870903,-81.2437759,Approximate,,,Drive-Thru Window,Wi-Fi
1000944559,51,Locations: Chain Restaurants,McDonald's,250 E Main St,AVON,NY,14414-1422,Location,United States of America,5852266770.0,1000017996,McDonald's Corporation,CHICAGO,IL,60607,,,,,,,48610.0,36051.0,LIVINGSTON,40380.0,"Rochester, NY",6840.0,"ROCHESTER, NY",,,42.91074329999999,-77.7351023,Approximate,,,Drive-Thru Window,Wi-Fi
1000944566,51,Locations: Chain Restaurants,McDonald's,250 Highland Ave,SEEKONK,MA,02771-5808,Location,United States of America,5083363430.0,1000017996,McDonald's Corporation,CHICAGO,IL,60607,,,,,,,51080.0,25005.0,BRISTOL,39300.0,"Providence-Warwick, RI-MA",1122.0,"BOSTON-WORCESTER-LAWRENCE, MA-NH-ME-CT",1120.0,"BOSTON, MA-NH",41.7980856,-71.3312907,Approximate,,,Drive-Thru Window,Wi-Fi
1000944567,51,Locations: Chain Restaurants,McDonald's,250 Highlands Square Dr,HENDERSONVILLE,NC,28792-5721,Location,United States of America,8286927881.0,1000017996,McDonald's Corporation,CHICAGO,IL,60607,,,,,,,48520.0,37089.0,HENDERSON,11700.0,"Asheville, NC",,,,,35.34937,-82.437549,Approximate,,,Drive-Thru Window,Wi-Fi
1000944571,51,Locations: Chain Restaurants,McDonald's,250 Maple St,MARLBOROUGH,MA,1752,Location,United States of America,5084858547.0,1000017996,McDonald's Corporation,CHICAGO,IL,60607,,,,,,,51160.0,25017.0,MIDDLESEX,14460.0,"Boston-Cambridge-Newton, MA-NH",1122.0,"BOSTON-WORCESTER-LAWRENCE, MA-NH-ME-CT",1120.0,"BOSTON, MA-NH",42.3390003,-71.5416625,Approximate,,,Drive-Thru Window,Wi-Fi
1000944582,51,Locations: Chain Restaurants,McDonald's,250 S Eastwood Dr,WOODSTOCK,IL,60098-3521,Location,United States of America,8153383025.0,1000017996,McDonald's Corporation,CHICAGO,IL,60607,,,,,,,49510.0,17111.0,MCHENRY,16980.0,"Chicago-Naperville-Elgin, IL-IN-WI",1602.0,"CHICAGO-GARY-KENOSHA, IL-IN-WI",1600.0,"CHICAGO, IL",42.313047,-88.43523499999998,Approximate,,,Drive-Thru Window,Wi-Fi
1000944602,51,Locations: Chain Restaurants,McDonald's,2500 Ashley Phosphate Rd,CHARLESTON,SC,29418-4432,Location,United States of America,8437971180.0,1000017996,McDonald's Corporation,CHICAGO,IL,60607,,,,,,,50410.0,45019.0,CHARLESTON,16700.0,"Charleston-North Charleston, SC",1440.0,"CHARLESTON-NORTH CHARLESTON, SC",,,32.934672,-80.05034570000002,Approximate,,,Drive-Thru Window,Wi-Fi
1000944607,51,Locations: Chain Restaurants,McDonald's,2500 Denison Ave,CLEVELAND,OH,44109-2600,Location,United States of America,2167410598.0,1000017996,McDonald's Corporation,CHICAGO,IL,60607,,,,,,,53050.0,39035.0,CUYAHOGA,17460.0,"Cleveland-Elyria, OH",1692.0,"CLEVELAND-AKRON, OH",1680.0,"CLEVELAND-LORAIN-ELYRIA, OH",41.451001,-81.70232299999998,Approximate,,,Drive-Thru Window,Wi-Fi
1000944619,51,Locations: Chain Restaurants,McDonald's,2500 Mound Rd,WATERLOO,NY,13165,Location,United States of America,3155398927.0,1000017996,McDonald's Corporation,CHICAGO,IL,60607,,,,,,,48500.0,36099.0,SENECA,42900.0,"Seneca Falls, NY",,,,,42.9039538,-76.8372416,Approximate,,,Drive-Thru Window,Wi-Fi
1000944621,51,Locations: Chain Restaurants,McDonald's,2500 N 3rd St,EFFINGHAM,IL,62401-3060,Location,United States of America,2173422605.0,1000017996,McDonald's Corporation,CHICAGO,IL,60607,,,,,,122162.0,48690.0,17049.0,EFFINGHAM,20820.0,"Effingham, IL",,,,,39.1491954,-88.53101690000003,Approximate,,,Drive-Thru Window,Wi-Fi
1000944634,51,Locations: Chain Restaurants,McDonald's,2500 S Kirkman Rd,ORLANDO,FL,32811-2345,Location,United States of America,4072905892.0,1000017996,McDonald's Corporation,CHICAGO,IL,60607,,,,,,,50810.0,12095.0,ORANGE,36740.0,"Orlando-Kissimmee-Sanford, FL",5960.0,"ORLANDO, FL",,,28.5152915,-81.4628022,Approximate,,,Drive-Thru Window,Wi-Fi
1000944642,51,Locations: Chain Restaurants,McDonald's,25001 Northern Blvd,LITTLE NECK,NY,11362-1353,Location,United States of America,7182297701.0,1000017996,McDonald's Corporation,CHICAGO,IL,60607,,,,,,,55420.0,36081.0,QUEENS,35620.0,"New York-Newark-Jersey City, NY-NJ-PA",5602.0,"NEW YORK-NORTHERN NEW JERSEY-LONG ISLAND, NY-NJ-CT-PA",5600.0,"NEW YORK, NY",40.7688865,-73.73753470000003,Approximate,,,Drive-Thru Window,Wi-Fi
1000944651,51,Locations: Chain Restaurants,McDonald's,2401 S College Ave,FORT COLLINS,CO,80525-1725,Location,United States of America,9704821612.0,1000017996,McDonald's Corporation,CHICAGO,IL,60607,,,,,,,53440.0,8069.0,LARIMER,22660.0,"Fort Collins, CO",2670.0,"FORT COLLINS-LOVELAND, CO",,,40.5560279,-105.0775705,Approximate,,,Drive-Thru Window,Wi-Fi
1000944655,51,Locations: Chain Restaurants,McDonald's,2501 Simpson Ave,HOQUIAM,WA,98550-3932,Location,United States of America,3605326020.0,1000017996,McDonald's Corporation,CHICAGO,IL,60607,,,,,,,48490.0,53027.0,GRAYS HARBOR,10140.0,"Aberdeen, WA",,,,,46.975562,-123.866919,Approximate,,,Drive-Thru Window,Wi-Fi
1000946644,51,Locations: Chain Restaurants,McDonald's,2860 New Pinery Rd,PORTAGE,WI,53901-9223,Location,United States of America,6087425254.0,1000017996,McDonald's Corporation,CHICAGO,IL,60607,,,,,,,48350.0,55021.0,COLUMBIA,31540.0,"Madison, WI",,,,,43.5677329,-89.4705901,Approximate,,,Drive-Thru Window,Wi-Fi
1000946648,51,Locations: Chain Restaurants,McDonald's,2861 E Foothill Blvd,PASADENA,CA,91107-3463,Location,United States of America,6267929713.0,1000017996,McDonald's Corporation,CHICAGO,IL,60607,,,,,,,60410.0,6037.0,LOS ANGELES,31080.0,"Los Angeles-Long Beach-Anaheim, CA",4472.0,"LOS ANGELES-RIVERSIDE-ORANGE COUNTY, CA",4480.0,"LOS ANGELES-LONG BEACH, CA",34.1501889,-118.0912373,Approximate,,,Drive-Thru Window,Wi-Fi
1000946653,51,Locations: Chain Restaurants,McDonald's,2865 Olentangy River Rd,COLUMBUS,OH,43202-1510,Location,United States of America,6142673377.0,1000017996,McDonald's Corporation,CHICAGO,IL,60607,,,,,,,53760.0,39049.0,FRANKLIN,18140.0,"Columbus, OH",1840.0,"COLUMBUS, OH",,,40.018995,-83.024935,Approximate,,,Drive-Thru Window,Wi-Fi
1000946657,51,Locations: Chain Restaurants,McDonald's,287 S Main St,CLINTONVILLE,WI,54929-1604,Location,United States of America,7158235540.0,1000017996,McDonald's Corporation,CHICAGO,IL,60607,,,,,,,47980.0,55135.0,WAUPACA,,,,,,,44.6101286,-88.7630314,Approximate,,,Drive-Thru Window,Wi-Fi
1000946660,51,Locations: Chain Restaurants,McDonald's,2870 3rd Ave,BRONX,NY,10455-2731,Location,United States of America,7186655373.0,1000017996,McDonald's Corporation,CHICAGO,IL,60607,,,,,,,64230.0,36005.0,BRONX,35620.0,"New York-Newark-Jersey City, NY-NJ-PA",5602.0,"NEW YORK-NORTHERN NEW JERSEY-LONG ISLAND, NY-NJ-CT-PA",5600.0,"NEW YORK, NY",40.816261,-73.91705300000002,Approximate,,,Drive-Thru Window,Wi-Fi
1000946670,51,Locations: Chain Restaurants,McDonald's,2875 SE Powell Blvd,PORTLAND,OR,97202-2051,Location,United States of America,5032334029.0,1000017996,McDonald's Corporation,CHICAGO,IL,60607,,,,,,,55630.0,41051.0,MULTNOMAH,38900.0,"Portland-Vancouver-Hillsboro, OR-WA",6442.0,"PORTLAND-SALEM, OR-WA",6440.0,"PORTLAND-VANCOUVER, OR-WA",45.49774650000001,-122.6360779,Approximate,,,Drive-Thru Window,Wi-Fi
1000946679,51,Locations: Chain Restaurants,McDonald's,2880 NE 8th St,HOMESTEAD,FL,33033-5695,Location,United States of America,3052429774.0,1000017996,McDonald's Corporation,CHICAGO,IL,60607,,,,,,,51090.0,12086.0,MIAMI-DADE,33100.0,"Miami-Fort Lauderdale-West Palm Beach, FL",4992.0,"MIAMI-FORT LAUDERDALE, FL",5000.0,"MIAMI, FL",25.4769732,-80.4345835,Approximate,,,Drive-Thru Window,Wi-Fi
1000946680,51,Locations: Chain Restaurants,McDonald's,2880 NW 13th St,GAINESVILLE,FL,32609-2817,Location,United States of America,3523777170.0,1000017996,McDonald's Corporation,CHICAGO,IL,60607,,,,,,,50770.0,12001.0,ALACHUA,23540.0,"Gainesville, FL",2900.0,"GAINESVILLE, FL",,,29.679381,-82.33961,Approximate,,,Drive-Thru Window,Wi-Fi
1000946686,51,Locations: Chain Restaurants,McDonald's,2881 Youngfield St,GOLDEN,CO,80401-2267,Location,United States of America,3032388671.0,1000017996,McDonald's Corporation,CHICAGO,IL,60607,,,,,,,52570.0,8059.0,JEFFERSON,19740.0,"Denver-Aurora-Lakewood, CO",2082.0,"DENVER-BOULDER-GREELEY, CO",2080.0,"DENVER, CO",39.7577645,-105.1428938,Approximate,,,Drive-Thru Window,Wi-Fi
1000946690,51,Locations: Chain Restaurants,McDonald's,2883 S Carolina 160,FORT MILL,SC,29708,Location,United States of America,8035481066.0,1000017996,McDonald's Corporation,CHICAGO,IL,60607,,,,,,,51410.0,45091.0,YORK,16740.0,"Charlotte-Concord-Gastonia, NC-SC",1520.0,"CHARLOTTE-GASTONIA-ROCK HILL, NC-SC",,,35.0603278,-80.99217320000002,Approximate,,,Drive-Thru Window,Wi-Fi
1000946697,51,Locations: Chain Restaurants,McDonald's,2886 S Nellis Blvd,LAS VEGAS,NV,89121-2017,Location,United States of America,7024315869.0,1000017996,McDonald's Corporation,CHICAGO,IL,60607,,,,,,,55770.0,32003.0,CLARK,29820.0,"Las Vegas-Henderson-Paradise, NV",4120.0,"LAS VEGAS, NV-AZ",,,36.1374018,-115.064771,Approximate,,,Drive-Thru Window,Wi-Fi
1000946703,51,Locations: Chain Restaurants,McDonald's,2889 W Grand Blvd,DETROIT,MI,48202-2611,Location,United States of America,3138715821.0,1000017996,McDonald's Corporation,CHICAGO,IL,60607,,,,,,,54940.0,26163.0,WAYNE,19820.0,"Detroit-Warren-Dearborn, MI",2162.0,"DETROIT-ANN ARBOR-FLINT, MI",2160.0,"DETROIT, MI",42.3678963,-83.0809119,Approximate,,,Drive-Thru Window,Wi-Fi
1000946706,51,Locations: Chain Restaurants,McDonald's,289 9th St,BROOKLYN,NY,11215-3905,Location,United States of America,7188328600.0,1000017996,McDonald's Corporation,CHICAGO,IL,60607,,,,,,,63750.0,36047.0,KINGS,35620.0,"New York-Newark-Jersey City, NY-NJ-PA",5602.0,"NEW YORK-NORTHERN NEW JERSEY-LONG ISLAND, NY-NJ-CT-PA",5600.0,"NEW YORK, NY",40.669625,-73.98685400000002,Approximate,,,Drive-Thru Window,Wi-Fi
1000946714,51,Locations: Chain Restaurants,McDonald's,2890 US Highway 34,OSWEGO,IL,60543-8346,Location,United States of America,6305542858.0,1000017996,McDonald's Corporation,CHICAGO,IL,60607,,,,,,,50350.0,17093.0,KENDALL,16980.0,"Chicago-Naperville-Elgin, IL-IN-WI",1602.0,"CHICAGO-GARY-KENOSHA, IL-IN-WI",1600.0,"CHICAGO, IL",41.6958236,-88.3216855,Approximate,,,Drive-Thru Window,Wi-Fi
1000946718,51,Locations: Chain Restaurants,McDonald's,2891 Dale Blvd,DALE CITY,VA,22193-1117,Location,United States of America,7036805311.0,1000017996,McDonald's Corporation,CHICAGO,IL,60607,,,,,,,53160.0,51153.0,PRINCE WILLIAM,47900.0,"Washington-Arlington-Alexandria, DC-VA-MD-WV",8872.0,"WASHINGTON-BALTIMORE, DC-MD-VA-WV",8840.0,"WASHINGTON, DC-MD-VA-WV",38.6268706,-77.3024299,Approximate,,,Drive-Thru Window,Wi-Fi
1000946720,51,Locations: Chain Restaurants,McDonald's,2891 Philadelphia Ave,CHAMBERSBURG,PA,17201-7904,Location,United States of America,7172632970.0,1000017996,McDonald's Corporation,CHICAGO,IL,60607,,,,,,,49220.0,42055.0,FRANKLIN,16540.0,"Chambersburg-Waynesboro, PA",,,,,39.97228270000001,-77.6327158,Approximate,,,Drive-Thru Window,Wi-Fi
1000946732,51,Locations: Chain Restaurants,McDonald's,2899 Whiteford Rd,YORK,PA,17402-8935,Location,United States of America,7177573026.0,1000017996,McDonald's Corporation,CHICAGO,IL,60607,,,,,,,49230.0,42133.0,YORK,49620.0,"York-Hanover, PA",9280.0,"YORK, PA",,,39.9898067,-76.67525959999998,Approximate,,,Drive-Thru Window,Wi-Fi
1000946739,51,Locations: Chain Restaurants,McDonald's,29 E 87th St,CHICAGO,IL,60619-6603,Location,United States of America,7737834595.0,1000017996,McDonald's Corporation,CHICAGO,IL,60607,,,,,,,56590.0,17031.0,COOK,16980.0,"Chicago-Naperville-Elgin, IL-IN-WI",1602.0,"CHICAGO-GARY-KENOSHA, IL-IN-WI",1600.0,"CHICAGO, IL",41.7360997,-87.62295259999998,Approximate,,,Drive-Thru Window,Wi-Fi
1000946745,51,Locations: Chain Restaurants,McDonald's,29 Hickories Park Rd,OWEGO,NY,13827-4842,Location,United States of America,6076871474.0,1000017996,McDonald's Corporation,CHICAGO,IL,60607,,,,,,,48830.0,36107.0,TIOGA,13780.0,"Binghamton, NY",960.0,"BINGHAMTON, NY",,,42.0957068,-76.23131140000002,Approximate,,,Drive-Thru Window,Wi-Fi
1000946761,51,Locations: Chain Restaurants,McDonald's,290 Lincoln Blvd,LINCOLN,CA,95648,Location,United States of America,9166459757.0,1000017996,McDonald's Corporation,CHICAGO,IL,60607,,,,,,,50620.0,6061.0,PLACER,40900.0,"Sacramento-Roseville-Arden-Arcade, CA",6922.0,"SACRAMENTO-YOLO, CA",6920.0,"SACRAMENTO, CA",38.8888908,-121.2930912,Approximate,,,Drive-Thru Window,Wi-Fi
1000946766,51,Locations: Chain Restaurants,McDonald's,290 N US Highway 17 92,LONGWOOD,FL,32750-4408,Location,United States of America,4078343770.0,1000017996,McDonald's Corporation,CHICAGO,IL,60607,,,,,,,51560.0,12117.0,SEMINOLE,36740.0,"Orlando-Kissimmee-Sanford, FL",5960.0,"ORLANDO, FL",,,28.70046,-81.3275626,Approximate,,,Drive-Thru Window,Wi-Fi
1000946770,51,Locations: Chain Restaurants,McDonald's,290 S Stratford Rd,WINSTON SALEM,NC,27103-1818,Location,United States of America,3367254999.0,1000017996,McDonald's Corporation,CHICAGO,IL,60607,,,,,,,51690.0,37067.0,FORSYTH,49180.0,"Winston-Salem, NC",3120.0,"GREENSBORO--WINSTON-SALEM--HIGH POINT, NC",,,36.0917958,-80.28197320000002,Approximate,,,Drive-Thru Window,Wi-Fi
1000946775,51,Locations: Chain Restaurants,McDonald's,290 W US Hwy 19 E Bypass,BURNSVILLE,NC,28714,Location,United States of America,8286822554.0,1000017996,McDonald's Corporation,CHICAGO,IL,60607,,,,,,,47800.0,37199.0,YANCEY,,,,,,,35.91539560000001,-82.303768,Approximate,,,Drive-Thru Window,Wi-Fi
1000946788,51,Locations: Chain Restaurants,McDonald's,2900 Pepperell Pkwy,OPELIKA,AL,36801-6128,Location,United States of America,3347417097.0,1000017996,McDonald's Corporation,CHICAGO,IL,60607,,,,,,,48520.0,1081.0,LEE,12220.0,"Auburn-Opelika, AL",580.0,"AUBURN-OPELIKA, AL",,,32.637879600000005,-85.42185009999999,Approximate,,,Drive-Thru Window,Wi-Fi
1000946790,51,Locations: Chain Restaurants,McDonald's,2900 Reynolda Rd,WINSTON SALEM,NC,27106-3016,Location,United States of America,3367231396.0,1000017996,McDonald's Corporation,CHICAGO,IL,60607,,,,,,,51310.0,37067.0,FORSYTH,49180.0,"Winston-Salem, NC",3120.0,"GREENSBORO--WINSTON-SALEM--HIGH POINT, NC",,,36.1444869,-80.30127390000001,Approximate,,,Drive-Thru Window,Wi-Fi
1000946801,51,Locations: Chain Restaurants,McDonald's,2900 SW Martin Downs Blvd,PALM CITY,FL,34990-6021,Location,United States of America,7722204062.0,1000017996,McDonald's Corporation,CHICAGO,IL,60607,,,,,,,50560.0,12085.0,MARTIN,38940.0,"Port St. Lucie, FL",2710.0,"FORT PIERCE-PORT SAINT LUCIE, FL",,,27.171880600000005,-80.29262159999998,Approximate,,,Drive-Thru Window,Wi-Fi
1000946805,51,Locations: Chain Restaurants,McDonald's,2900 W 5th St,LUMBERTON,NC,28358-7822,Location,United States of America,9107383962.0,1000017996,McDonald's Corporation,CHICAGO,IL,60607,,,,,,,48500.0,37155.0,ROBESON,31300.0,"Lumberton, NC",,,,,34.623098299999995,-79.0484781,Approximate,,,Drive-Thru Window,Wi-Fi
1000946807,51,Locations: Chain Restaurants,McDonald's,2900 W Lincoln Hwy,MERRILLVILLE,IN,46410-5145,Location,United States of America,2197694330.0,1000017996,McDonald's Corporation,CHICAGO,IL,60607,,,,,,,50630.0,18089.0,LAKE,16980.0,"Chicago-Naperville-Elgin, IL-IN-WI",1602.0,"CHICAGO-GARY-KENOSHA, IL-IN-WI",2960.0,"GARY, IN",41.4715654,-87.37340440000001,Approximate,,,Drive-Thru Window,Wi-Fi
1000946810,51,Locations: Chain Restaurants,McDonald's,2990 W Cardinal Dr,BEAUMONT,TX,77705-4536,Location,United States of America,4098426073.0,1000017996,McDonald's Corporation,CHICAGO,IL,60607,,,,,,,50040.0,48245.0,JEFFERSON,13140.0,"Beaumont-Port Arthur, TX",840.0,"BEAUMONT-PORT ARTHUR, TX",,,30.0396817,-94.1148911,Approximate,,,Drive-Thru Window,Wi-Fi
1000944657,51,Locations: Chain Restaurants,McDonald's,2501 Thompson Bridge Rd,GAINESVILLE,GA,30501,Location,United States of America,6784504770.0,1000017996,McDonald's Corporation,CHICAGO,IL,60607,,,,,,,49220.0,13139.0,HALL,23580.0,"Gainesville, GA",,,,,34.33168,-83.8415542,Approximate,,,Drive-Thru Window,Wi-Fi
1000944664,51,Locations: Chain Restaurants,McDonald's,2501 W Franklin St,BALTIMORE,MD,21223-1105,Location,United States of America,4109472001.0,1000017996,McDonald's Corporation,CHICAGO,IL,60607,,,,,,,54510.0,24510.0,BALTIMORE CITY,12580.0,"Baltimore-Columbia-Towson, MD",8872.0,"WASHINGTON-BALTIMORE, DC-MD-VA-WV",720.0,"BALTIMORE, MD",39.2930063,-76.6567252,Approximate,,,Drive-Thru Window,Wi-Fi
1000944665,51,Locations: Chain Restaurants,McDonald's,2502 12th St,TUSCALOOSA,AL,35401-2806,Location,United States of America,2057524813.0,1000017996,McDonald's Corporation,CHICAGO,IL,60607,,,,,,,51170.0,1125.0,TUSCALOOSA,46220.0,"Tuscaloosa, AL",8600.0,"TUSCALOOSA, AL",,,33.2030003,-87.56767629999997,Approximate,,,Drive-Thru Window,Wi-Fi
1000944668,51,Locations: Chain Restaurants,McDonald's,2502 Hwy 83,LAREDO,TX,78046,Location,United States of America,9567291127.0,1000017996,McDonald's Corporation,CHICAGO,IL,60607,,,,,,,50970.0,48479.0,WEBB,29700.0,"Laredo, TX",4080.0,"LAREDO, TX",,,27.4745729,-99.4761036,Approximate,,,Drive-Thru Window,Wi-Fi
1000944669,51,Locations: Chain Restaurants,McDonald's,2502 Sam Houston Ave,HUNTSVILLE,TX,77340-6153,Location,United States of America,9362917043.0,1000017996,McDonald's Corporation,CHICAGO,IL,60607,,,,,,,49010.0,48471.0,WALKER,26660.0,"Huntsville, TX",,,,,30.7059631,-95.5458936,Approximate,,,Drive-Thru Window,Wi-Fi
1000944683,51,Locations: Chain Restaurants,McDonald's,2505 Chapman Hwy,KNOXVILLE,TN,37920-1911,Location,United States of America,8655770097.0,1000017996,McDonald's Corporation,CHICAGO,IL,60607,,,,,,,50080.0,47093.0,KNOX,28940.0,"Knoxville, TN",3840.0,"KNOXVILLE, TN",,,35.9505439,-83.9146592,Approximate,,,Drive-Thru Window,Wi-Fi
1000944694,51,Locations: Chain Restaurants,McDonald's,2505 Southern Blvd,BRONX,NY,10458-6505,Location,United States of America,7183642493.0,1000017996,McDonald's Corporation,CHICAGO,IL,60607,,,,,,,79820.0,36005.0,BRONX,35620.0,"New York-Newark-Jersey City, NY-NJ-PA",5602.0,"NEW YORK-NORTHERN NEW JERSEY-LONG ISLAND, NY-NJ-CT-PA",5600.0,"NEW YORK, NY",40.8564518,-73.88119520000002,Approximate,,,Drive-Thru Window,Wi-Fi
1000944695,51,Locations: Chain Restaurants,McDonald's,2025 W March Ln,STOCKTON,CA,95207-6417,Location,United States of America,2094749811.0,1000017996,McDonald's Corporation,CHICAGO,IL,60607,,,,,,,55490.0,6077.0,SAN JOAQUIN,44700.0,"Stockton-Lodi, CA",8120.0,"STOCKTON-LODI, CA",,,37.9853048,-121.338459,Approximate,,,Drive-Thru Window,Wi-Fi
1000944704,51,Locations: Chain Restaurants,McDonald's,2507 Olympic Hwy N,SHELTON,WA,98584-2935,Location,United States of America,3604264080.0,1000017996,McDonald's Corporation,CHICAGO,IL,60607,,,,,,,48180.0,53045.0,MASON,43220.0,"Shelton, WA",,,,,47.2263172,-123.1243184,Approximate,,,Drive-Thru Window,Wi-Fi
1000944709,51,Locations: Chain Restaurants,McDonald's,2508 Ohio Ave,PARKERSBURG,WV,26101-1921,Location,United States of America,3044281196.0,1000017996,McDonald's Corporation,CHICAGO,IL,60607,,,,,,,49520.0,54107.0,WOOD,37620.0,"Parkersburg-Vienna, WV",6020.0,"PARKERSBURG-MARIETTA, WV-OH",,,39.283136,-81.548775,Approximate,,,Drive-Thru Window,Wi-Fi
1000944717,51,Locations: Chain Restaurants,McDonald's,2509 Ellwood Rd,NEW CASTLE,PA,16101-6201,Location,United States of America,7246521466.0,1000017996,McDonald's Corporation,CHICAGO,IL,60607,,,,,,,48590.0,42073.0,LAWRENCE,35260.0,"New Castle, PA",,,,,40.9700909,-80.3118999,Approximate,,,Drive-Thru Window,Wi-Fi
1000944718,51,Locations: Chain Restaurants,McDonald's,2509 Pine Grove Ave,PORT HURON,MI,48060-2868,Location,United States of America,8109873374.0,1000017996,McDonald's Corporation,CHICAGO,IL,60607,,,,,,,49360.0,26147.0,SAINT CLAIR,19820.0,"Detroit-Warren-Dearborn, MI",2162.0,"DETROIT-ANN ARBOR-FLINT, MI",2160.0,"DETROIT, MI",43.0009035,-82.4392068,Approximate,,,Drive-Thru Window,Wi-Fi
1000944720,51,Locations: Chain Restaurants,McDonald's,251 Asheville Hwy,BREVARD,NC,28712-3490,Location,United States of America,8288842244.0,1000017996,McDonald's Corporation,CHICAGO,IL,60607,,,,,,,48530.0,37175.0,TRANSYLVANIA,14820.0,"Brevard, NC",,,,,35.2461162,-82.7238057,Approximate,,,Drive-Thru Window,Wi-Fi
1000944732,51,Locations: Chain Restaurants,McDonald's,251 Saint George Ave,ROSELLE,NJ,07203-2918,Location,United States of America,9082451490.0,1000017996,McDonald's Corporation,CHICAGO,IL,60607,,,,,,,54790.0,34039.0,UNION,35620.0,"New York-Newark-Jersey City, NY-NJ-PA",5602.0,"NEW YORK-NORTHERN NEW JERSEY-LONG ISLAND, NY-NJ-CT-PA",5640.0,"NEWARK, NJ",40.6412449,-74.2613011,Approximate,,,Drive-Thru Window,Wi-Fi
1000944744,51,Locations: Chain Restaurants,McDonald's,2510 W State St,OLEAN,NY,14760-1823,Location,United States of America,7163724945.0,1000017996,McDonald's Corporation,CHICAGO,IL,60607,,,,,,,48510.0,36009.0,CATTARAUGUS,36460.0,"Olean, NY",,,,,42.0774255,-78.4596026,Approximate,,,Drive-Thru Window,Wi-Fi
1000944746,51,Locations: Chain Restaurants,McDonald's,25108 Market Place Dr,KATY,TX,77494-4430,Location,United States of America,2816446494.0,1000017996,McDonald's Corporation,CHICAGO,IL,60607,,,,,,,51720.0,48157.0,FORT BEND,26420.0,"Houston-The Woodlands-Sugar Land, TX",3362.0,"HOUSTON-GALVESTON-BRAZORIA, TX",3360.0,"HOUSTON, TX",29.783967,-95.804148,Approximate,,,Drive-Thru Window,Wi-Fi
1000944758,51,Locations: Chain Restaurants,McDonald's,2511 W Rosamond Blvd,ROSAMOND,CA,93560-6266,Location,United States of America,6612564530.0,1000017996,McDonald's Corporation,CHICAGO,IL,60607,,,,,,,48570.0,6029.0,KERN,12540.0,"Bakersfield, CA",680.0,"BAKERSFIELD, CA",,,34.864475,-118.176343,Approximate,,,Drive-Thru Window,Wi-Fi
1000944762,51,Locations: Chain Restaurants,McDonald's,2512 E Sunshine St,SPRINGFIELD,MO,65804-1825,Location,United States of America,4178834841.0,1000017996,McDonald's Corporation,CHICAGO,IL,60607,,,,,,,51150.0,29077.0,GREENE,44180.0,"Springfield, MO",7920.0,"SPRINGFIELD, MO",,,37.1806208,-93.2462952,Approximate,,,Drive-Thru Window,Wi-Fi
